"CODIGO","TIPOCODIGO","TIPOPRODUCTO","NOMBRE","DENOMINACIONCOMUN","CONCENTRACION","FORMAFARMACEUTICA","FORMAFARMACEUTICASIMP","LABORATORIO","PAIS","PRESENTACION","UNIDADENVASE","SITUACION","NUMREGISTROSANITARIO"
"7751559000135","GTIN_13","PRODUCTO FARMACEUTICO","GAMAL-B","COMPLEJO B","","JARABE","LIQUIDO ORAL","BRISAFARMA","PERÚ","FRASCO X 120 ML","1","ACTIVO","DN0273"
"7751559000548","GTIN_13","PRODUCTO FARMACEUTICO","SIRKAL","CETIRIZINA","5 mg/5 mL","JARABE","LIQUIDO ORAL","BRISAFARMA","PERÚ","FRASCO X 60 ML","1","ACTIVO","EN00429"
"7751559000562","GTIN_13","PRODUCTO FARMACEUTICO","REVELLDE","TERBINAFINA","1%","CREMA","CREMA","BRISAFARMA","PERÚ","TUBO X 20 G","1","ACTIVO","EN00317"
"7751851007580","GTIN_13","PRODUCTO FARMACEUTICO","SULFACREM","SULFADIAZINA + LIDOCAINA","1% + 2%","UNGUENTO","UNGUENTO","INTRADEVCO","PERÚ","TUBO X 20 G","1","ACTIVO","EN07250 , N20158"
"7754477000546","GTIN_13","PRODUCTO FARMACEUTICO","SOLICIN-10","SOLIFENACINA","10 mg","TABLETA RECUBIERTA","TABLETA","ACCORD","INDIA","CAJA TAB","10","ACTIVO","EE04444"
"7754662001914","GTIN_13","PRODUCTO FARMACEUTICO","ITRACOPHARM","ITRACONAZOL","100 mg","CAPSULA","CAPSULA","OQ PHARMA","INDIA","CAJA CAPS","100","ACTIVO","EE05974"
"7759307003186","GTIN_13","PRODUCTO FARMACEUTICO","TRES B 10000","CIANOCOBALAMINA (VITAMINA B12) + PIRIDOXINA (VITAMINA B6) + TIAMINA (VITAMINA B1)","10000 mcg + 100 mg + 100 mg","SOLUCION INYECTABLE","INYECTABLE","MEDIFARMA","PERÚ","AMPOLLA X 2 ML","1","ACTIVO","EN07707"
"8904112512708","GTIN_13","PRODUCTO FARMACEUTICO","ESOMEPRAZOL","ESOMEPRAZOL","20 mg","TABLETA DE LIBERACION RETARDADA","TABLETA","BONAPHARM","INDIA","CAJA TAB","30","ACTIVO","EE03558"
"7751384000171","GTIN_13","PRODUCTO FARMACEUTICO","MALTOFER","HIERRO POLIMALTOSA","50 mg Fe/mL","SOLUCION ORAL","LIQUIDO ORAL","OM PHARMA","SUIZA","FRASCO GOTERO X 30 ML","1","ACTIVO","EE01004"
"7751859000521","GTIN_13","PRODUCTO FARMACEUTICO","ELITON VIT","MULTIVITAMINAS","","SOLUCION ORAL","LIQUIDO ORAL","ELIFARMA","PERÚ","FRASCO X 20 ML","1","ACTIVO","EN03534"
"7753736000426","GTIN_13","PRODUCTO FARMACEUTICO","AMIK-1","AMIKACINA","1 g/4 mL","SOLUCION INYECTABLE","INYECTABLE","JPS","CHINA","AMPOLLA X 4 ML","1","ACTIVO","E22810"
"7754734001590","GTIN_13","PRODUCTO FARMACEUTICO","TRIAMCICORT","TRIAMCINOLONA","50 mg/5 mL","SUSPENSION INYECTABLE","INYECTABLE","PERULAB","PERÚ","VIAL X 5 ML","1","ACTIVO","EN01701"
"7755860000716","GTIN_13","PRODUCTO FARMACEUTICO","SALBUTAMOL","SALBUTAMOL","100 mcg/dosis","SUSPENSION PARA INHALACION","AEROSOL","JPS","CHINA","FRASCO X 200 DOSIS","1","ACTIVO","EE07095"
"7759307433167","GTIN_13","PRODUCTO FARMACEUTICO","SOLUCION POLIELECTROLITICA","SOLUCION POLIELECTROLITICA","","SOLUCION INYECTABLE","INYECTABLE","MEDIFARMA","PERÚ","FRASCO X 1000 ML","1","ACTIVO","EN07814 , NG1949"
"7800004001897","GTIN_13","PRODUCTO FARMACEUTICO","TAPSIN PLUS CALIENTE NOCHE","CLORFENAMINA + DEXTROMETORFANO + PARACETAMOL","4 mg + 20 mg + 650 mg","POLVO PARA SOLUCION ORAL","LIQUIDO ORAL","MAVER","CHILE","SOBRE X 5 G","20","ACTIVO","EE04471"
"8710428052988","GTIN_13","PRODUCTO FARMACEUTICO","OSMOLITE","VITAMINAS Y MINERALES","","SOLUCION ORAL","LIQUIDO ORAL","ABBOTT","HOLANDA","FRASCO X 1000 ML","1","ACTIVO","DE0690"
"8904091184552","GTIN_13","PRODUCTO FARMACEUTICO","COMBIWAVE SF 250","FLUTICASONA + SALMETEROL","250 mcg + 25 mcg/Dosis","SUSPENSION PARA INHALACION","AEROSOL","GLENMARK","INDIA","FRASCO X 120 DOSIS","1","ACTIVO","EE00321"
"8906076334914","GTIN_13","PRODUCTO FARMACEUTICO","CYPRESS","CIPROTERONA + ETINILESTRADIOL","2 mg + 0.035 mg","TABLETA RECUBIERTA","TABLETA","AVANX","INDIA","CAJA TAB","21","ACTIVO","EE01163"
"8906101920945","GTIN_13","PRODUCTO FARMACEUTICO","TAMSULOSINA","TAMSULOSINA","0.4 mg","CAPSULA DE LIBERACION PROLONGADA","CAPSULA","DIPHASAC","INDIA","CAJA CAPS","30","ACTIVO","EE07065"
"7750958436507","GTIN_13","PRODUCTO FARMACEUTICO","NOVOLIN R","INSULINA HUMANA","100 UI/mL","SOLUCION INYECTABLE","INYECTABLE","NOVO NORDISK","DINAMARCA","VIAL X 10 ML","1","ACTIVO","BE00548"
"7754734000036","GTIN_13","PRODUCTO FARMACEUTICO","CISPLATINO","CISPLATINO","10 mg/10 mL","SOLUCION INYECTABLE","INYECTABLE","PERULAB","ARGENTINA","VIAL","1","ACTIVO","EE01282"
"8500002970230","GTIN_13","PRODUCTO FARMACEUTICO","IOR EPOCIM 10000","EPOETINA ALFA","10000 UI/mL","SOLUCION INYECTABLE","INYECTABLE","QUIMFA","CUBA","VIAL X 1 ML","10","ACTIVO","BE00541"
"7751151035467","GTIN_13","DISPOSITIVO MEDICO","TAGUM NYLON MONOFILAMENTO SUTURA NO ABSORBIBLE ESTERIL PREMIUM","SUTURA QUIRURGICA","0 C/A HR35","INSUMO MEDICO","DISPOSITIVO MEDICO","TAGUMEDICA","PERÚ","SOBRE","1","ACTIVO","DM0131N"
"8436024610086","GTIN_13","PRODUCTO FARMACEUTICO","BILAXTEN","BILASTINA","20 mg","COMPRIMIDO","TABLETA","FAES FARMA","ESPAÑA","CAJA COMP","10","ACTIVO","EE03396"
"8436024612103","GTIN_13","PRODUCTO FARMACEUTICO","BILAXTEN","BILASTINA","20 mg","COMPRIMIDO","TABLETA","FAES FARMA","ESPAÑA","CAJA COMP","20","ACTIVO","EE03396"
"7751439001313","GTIN_13","PRODUCTO FARMACEUTICO","GEODON","ZIPRASIDONA","20 mg/mL","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","PFIZER","ESTADOS UNIDOS","VIAL + SOLVENTE X 1.2 ML","1","ACTIVO","EE03097"
"7751859000576","GTIN_13","PRODUCTO FARMACEUTICO","ELITON FE","HIDROXIDO FERRICO POLIMALTOSATO","50 mg Fe/5 mL","JARABE","LIQUIDO ORAL","ELIFARMA","PERÚ","FRASCO X 100 ML","1","ACTIVO","EN05112"
"7751946002209","GTIN_13","PRODUCTO FARMACEUTICO","PARANITAXZ","NITAZOXANIDA","500 mg","TABLETA RECUBIERTA","TABLETA","SHERFARMA","PERÚ","CAJA TAB","6","ACTIVO","EN04721"
"7751946002261","GTIN_13","PRODUCTO FARMACEUTICO","AMOXIORAL","AMOXICILINA","500 mg","CAPSULA","CAPSULA","SHERFARMA","CHINA","CAJA CAPS","100","ACTIVO","EE00483"
"7751946002308","GTIN_13","PRODUCTO FARMACEUTICO","FLUDYCISTEINA","ACETILCISTEINA","100 mg/5 mL","SOLUCION ORAL","LIQUIDO ORAL","SHERFARMA","PERÚ","FRASCO X 120 ML","1","ACTIVO","EN04826"
"7751946002315","GTIN_13","PRODUCTO FARMACEUTICO","FLUDYCISTEINA","ACETILCISTEINA","200 mg","GRANULOS PARA SOLUCION ORAL","LIQUIDO ORAL","SHERFARMA","PERÚ","SOBRE X 5 G","30","ACTIVO","EN03201"
"7640164440217","GTIN_13","DISPOSITIVO MEDICO","SYNOLIS VA","ACIDO HIALURONICO + SORBITOL","80 mg + 160 mg","INSUMO MEDICO","DISPOSITIVO MEDICO","AVALON","SUIZA","JERINGA PRELLENADA X 4 ML","1","ACTIVO","DM8339E"
"7750304004534","GTIN_13","PRODUCTO FARMACEUTICO","CODIFARMA NF","CLORURO DE AMONIO + CODEINA + MEPIRAMINA","25 mg + 7.5 mg + 3.25 mg/5 mL","JARABE","LIQUIDO ORAL","FARMINDUSTRIA","PERÚ","FRASCO X 90 ML","1","ACTIVO","EN07757"
"7750307066317","GTIN_13","PRODUCTO FARMACEUTICO","FRUTTIFLEX 50 - SABOR A MANZANILLA","SOLUCION POLIELECTROLITICA","","SOLUCION ORAL","LIQUIDO ORAL","B.BRAUN","PERÚ","FRASCO X 1 L","1","ACTIVO","EN04471"
"7750942008451","GTIN_13","PRODUCTO FARMACEUTICO","UROFURIN XR","NITROFURANTOINA","100 mg","CAPSULA DE LIBERACION PROLONGADA","CAPSULA","IQFARMA","PERÚ","CAJA CAPS","60","ACTIVO","EN04423"
"7798006872297","GTIN_13","PRODUCTO FARMACEUTICO","CARBOPLATINO","CARBOPLATINO","450 mg/45 mL","SOLUCION INYECTABLE","INYECTABLE","GP PHARM","ARGENTINA","VIAL","1","ACTIVO","EE05578"
"7798006872327","GTIN_13","PRODUCTO FARMACEUTICO","DOCETAXEL","DOCETAXEL","20 mg/0.5 mL","CONCENTRADO PARA SOLUCION PARA PERFUSION","INYECTABLE","GP PHARM","ARGENTINA","VIAL X 0.5 ML + SOLVENTE","1","ACTIVO","EE05647"
"7612797349625","GTIN_13","PRODUCTO FARMACEUTICO","TYKERB","LAPATINIB","250 mg","COMPRIMIDO RECUBIERTO","TABLETA","NOVARTIS PHARMA","REINO UNIDO","FRASCO COMP","70","ACTIVO","EE01373"
"7612797358511","GTIN_13","PRODUCTO FARMACEUTICO","TYKERB","LAPATINIB","250 mg","COMPRIMIDO RECUBIERTO","TABLETA","NOVARTIS PHARMA","REINO UNIDO","FRASCO COMP","70","ACTIVO","EE01373"
"7612797511169","GTIN_13","PRODUCTO FARMACEUTICO","ULTIBRO BREEZHALER","BROMURO DE GLICOPIRRONIO + INDACATEROL","50 mcg + 110 mcg/Dosis","POLVO PARA INHALACION EN CAPSULA DURA","AEROSOL","NOVARTIS PHARMA","ESPAÑA","INHALADOR + 30 CAPSULAS","1","ACTIVO","EE08534"
"7750304009041","GTIN_13","PRODUCTO FARMACEUTICO","PILOCREX","MINOXIDIL","5%","SOLUCION TOPICA","SOLUCION TOPICA","FARMINDUSTRIA","PERÚ","FRASCO X 60 ML","1","ACTIVO","EN00193"
"7750831017885","GTIN_13","PRODUCTO FARMACEUTICO","MEPRECORT","PREDNISOLONA","15 mg/5 mL","SOLUCION ORAL","LIQUIDO ORAL","TEVA","PERÚ","FRASCO X 100 ML","1","ACTIVO","EN07655 , N25108"
"7800026010945","GTIN_13","PRODUCTO FARMACEUTICO","PREGOBIN","PREGABALINA","75 mg","CAPSULA","CAPSULA","FARMINDUSTRIA","CHILE","CAJA CAPS","30","ACTIVO","EE01886"
"7753803000526","GTIN_13","PRODUCTO FARMACEUTICO","HIDROCORTISONA","HIDROCORTISONA","250 mg","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","DANY","INDIA","VIAL","1","ACTIVO","EE05817"
"8033661802951","GTIN_13","DISPOSITIVO MEDICO","HYALONE","AGENTE VISCO ELASTICO O DISPOSITIVO VISCO QUIRURGICO","60 mg/4 mL","SOLUCION INYECTABLE","INYECTABLE","PERULAB","ITALIA","JERINGA PRELLENADA X 4 ML","1","ACTIVO","DM13756E"
"7756281000057","GTIN_13","PRODUCTO FARMACEUTICO","VENLAVITAE XR","VENLAFAXINA","150 mg","CAPSULA DE LIBERACION PROLONGADA","CAPSULA","GALENICUM","GRECIA","CAJA CAPS","10","ACTIVO","EE01578"
"7756281000088","GTIN_13","PRODUCTO FARMACEUTICO","OLANZAVITAE","OLANZAPINA","10 mg","COMPRIMIDO RECUBIERTO","TABLETA","GALENICUM","ESPAÑA","CAJA COMP","14","ACTIVO","EE01928"
"7756281000101","GTIN_13","PRODUCTO FARMACEUTICO","IRBEVITAE PLUS","IRBESARTAN + HIDROCLOROTIAZIDA","300 mg + 25 mg","COMPRIMIDO RECUBIERTO","TABLETA","GALENICUM","PORTUGAL","CAJA COMP","28","ACTIVO","EE02420"
"7756281000125","GTIN_13","PRODUCTO FARMACEUTICO","MIRTAVITAE","MIRTAZAPINA","30 mg","COMPRIMIDO RECUBIERTO","TABLETA","GALENICUM","PORTUGAL","CAJA COMP","10","ACTIVO","EE04120"
"7756281000194","GTIN_13","PRODUCTO FARMACEUTICO","CASPOVITAE","CASPOFUNGINA","50 mg","POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION","INYECTABLE","GALENICUM","INDIA","VIAL","1","ACTIVO","EE04705"
"7896206405083","GTIN_13","PRODUCTO FARMACEUTICO","BRILINTA","TICAGRELOR","90 mg","COMPRIMIDO RECUBIERTO","TABLETA","ASTRAZENECA","SUECIA","CAJA COMP","60","ACTIVO","EE03674"
"7750021009089","GTIN_13","PRODUCTO FARMACEUTICO","UPTRAVI","SELEXIPAG","200 mcg","TABLETA RECUBIERTA","TABLETA","JOHNSON&JOHNSON","ALEMANIA","CAJA TAB","140","ACTIVO","EE06323"
"7703153008024","GTIN_13","PRODUCTO FARMACEUTICO","DOLONET FORTE","IBUPROFENO","400 mg","CAPSULA BLANDA","CAPSULA","UNIMED","COLOMBIA","CAJA CAPS","100","ACTIVO","EE01462"
"7706263001589","GTIN_13","PRODUCTO FARMACEUTICO","ELOXATIN","OXALIPLATINO","50 mg/10 mL","CONCENTRADO PARA SUSPENSION PARA PERFUSION","INYECTABLE","SANOFI AVENTIS","ALEMANIA","VIAL X 10 ML","1","ACTIVO","EE02077"
"7750218006143","GTIN_13","PRODUCTO FARMACEUTICO","VISIVER FRESH","NAFAZOLINA","0.0125%","SOLUCION OFTALMICA","COLIRIO","INRETAIL","PERÚ","FRASCO GOTERO X 15 ML","1","ACTIVO","EN07293"
"7753464000446","GTIN_13","PRODUCTO FARMACEUTICO","ALCOHOL YODADO","ALCOHOL YODADO","0.3 g","SOLUCION TOPICA","SOLUCION TOPICA","ALKOFARMA","PERÚ","FRASCO X 1000 ML","1","ACTIVO","GN0069"
"7753954002905","GTIN_13","PRODUCTO FARMACEUTICO","APRONAX","NAPROXENO","550 mg","TABLETA RECUBIERTA","TABLETA","BAYER","PERÚ","CAJA TAB","20","ACTIVO","EN01992"
"7795367548786","GTIN_13","PRODUCTO FARMACEUTICO","HALAVEN","ERIBULINA","0.44 mg/mL","SOLUCION INYECTABLE","INYECTABLE","BIOTOSCANA","ITALIA","VIAL X 2 ML","1","ACTIVO","EE07423"
"7795368547238","GTIN_13","PRODUCTO FARMACEUTICO","DIARIS","VITAMINAS Y MINERALES","","CAPSULA","CAPSULA","MEGA LABS","ARGENTINA","CAJA CAPS","30","ACTIVO","DE1174"
"7800060116498","GTIN_13","PRODUCTO FARMACEUTICO","CALDEVAL","CARBONATO DE CALCIO + COLECALCIFEROL (VITAMINA D3)","1250 mg + 4 mg","COMPRIMIDO MASTICABLE","TABLETA","FARMAVAL","CHILE","CAJA COMP","30","ACTIVO","DE1226"
"8902413017823","GTIN_13","PRODUCTO FARMACEUTICO","DOXORUBICINA CLORHIDRATO","DOXORUBICINA","50 mg","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","GP PHARM","INDIA","VIAL","1","ACTIVO","EE00545"
"650240031823","GTIN_12","PRODUCTO FARMACEUTICO","TUKOL-D","DEXTROMETORFANO + GUAIFENESINA","5 mg + 100 mg/5 mL","JARABE","LIQUIDO ORAL","GENOMMA","PERÚ","FRASCO X 120 ML","1","ACTIVO","EN04165"
"7753493000042","GTIN_13","PRODUCTO FARMACEUTICO","SANATRIM FORTE","SULFAMETOXAZOL + TRIMETOPRIMA","800 mg + 160 mg","TABLETA RECUBIERTA","TABLETA","BIOSANA","PERÚ","CAJA TAB","100","ACTIVO","EN01840"
"7753493000332","GTIN_13","PRODUCTO FARMACEUTICO","BELSUC","AZITROMICINA","500 mg","TABLETA RECUBIERTA","TABLETA","BIOSANA","PERÚ","CAJA TAB","30","ACTIVO","EN06198"
"7795367009577","GTIN_13","PRODUCTO FARMACEUTICO","OLVESTRAN","FULVESTRANT","250 mg/5 mL","SOLUCION INYECTABLE","INYECTABLE","LKM PERU","ARGENTINA","JERINGA PRELLENADA X 5 ML","2","ACTIVO","EE02256"
"2047018000019","TEMP","PRODUCTO FARMACEUTICO","HB PEGASPARGASE","PEGASPARGASA","3750 UI/5 mL","SOLUCION INYECTABLE","INYECTABLE","HB HUMAN BIOSCIENCE","CHINA","VIAL X 5 ML","1","ACTIVO","EE06743"
"7758112002285","GTIN_13","PRODUCTO FARMACEUTICO","LEVOFLOXACINO","LEVOFLOXACINO","500 mg","COMPRIMIDO RECUBIERTO","TABLETA","EUROFARMA","BRASIL","CAJA COMP","10","ACTIVO","EE08078"
"8902319070052","GTIN_13","PRODUCTO FARMACEUTICO","LOMOH 60","ENOXAPARINA DE SODIO","60 mg/0.6 mL","SOLUCION INYECTABLE","INYECTABLE","EMCURE","INDIA","JERINGA PRELLENADA X 0.6 ML","1","ACTIVO","RD3178-2020"
"8904112512661","GTIN_13","PRODUCTO FARMACEUTICO","ARTOFIL","PREGABALINA","75 mg","CAPSULA","CAPSULA","BONAPHARM","INDIA","CAJA CAPS","30","ACTIVO","EE03166"
"4022495054463","GTIN_13","DISPOSITIVO MEDICO","PERICAN","AGUJA PARA ANESTESIA","17G x 3 1/4","INSUMO MEDICO","DISPOSITIVO MEDICO","B.BRAUN","ALEMANIA","BLISTER","1","ACTIVO","DM0001E"
"612197700108","GTIN_12","PRODUCTO FARMACEUTICO","GLUTAPAK-10","GLUTAMINA","66.67%","POLVO ORAL","POLVO","CONTINENTAL","ESTADOS UNIDOS","SOBRE X 15 G","10","ACTIVO","DE1232"
"612197700221","GTIN_12","PRODUCTO FARMACEUTICO","GLUTAPAK-R","DEXTRIMALTOSA + GLUTAMINA + LACTOBACILLUS REUTERI","5 g + 10 g + 100000000 UFC","POLVO ORAL","POLVO","CONTINENTAL","ESTADOS UNIDOS","SOBRE X 15 G","1","ACTIVO","DE0876"
"612197711104","GTIN_12","PRODUCTO FARMACEUTICO","GLUTAPAK-10","GLUTAMINA","66.67%","POLVO ORAL","POLVO","CONTINENTAL","ESTADOS UNIDOS","SOBRE X 15 G","1","ACTIVO","DE1232"
"7759307014410","GTIN_13","PRODUCTO FARMACEUTICO","GRAVERGOL","CAFEINA + ERGOTAMINA","100 mg + 1 mg","TABLETA","TABLETA","MEDIFARMA","PERÚ","CAJA TAB","100","ACTIVO","EN07407"
"8437009433973","GTIN_13","PRODUCTO FARMACEUTICO","ANGIE","CLORMADINONA + ETINILESTRADIOL","2 mg + 0.03 mg","COMPRIMIDO RECUBIERTO","TABLETA","EXELTIS","ESPAÑA","CAJA COMP","21","ACTIVO","EE04353"
"8470001518422","GTIN_13","PRODUCTO SANITARIO/HIGIENE PERSONAL","BLEFARIX","TOALLITAS PARA LA PIEL","","PRODUCTO SANITARIO","SANITARIO","ASG INVERSIONES","ESPAÑA","CAJA","50","ACTIVO","NSOC31581-17PE"
"7800062002003","GTIN_13","PRODUCTO FARMACEUTICO","CLORURO DE SODIO","CLORURO DE SODIO","0.9%","SOLUCION INYECTABLE","INYECTABLE","FRESENIUS KABI","CHILE","AMPOLLA X 20 ML","1","ACTIVO","EE00062"
"818625021986","GTIN_12","COSMETICO","ILLUMINATING EYE BALM","CREMAS Y LOCIONES FARMACEUTICAS","","LOCION","SOLUCION TOPICA","MEDIK8","REINO UNIDO","TUBO X 15 ML","1","ACTIVO","NSOC44752-20PE"
"8430795001210","GTIN_13","COSMETICO","C VITAL CREMA HIDROPROTECTORA PIEL NORMAL A SECA","CREMAS Y LOCIONES FARMACEUTICAS","","CREMA","CREMA","ATACHE","ESPAÑA","TUBO X 50 ML","1","ACTIVO","CN1762757"
"7758280000014","GTIN_13","PRODUCTO FARMACEUTICO","FLUTIVENT","FLUTICASONA + SALMETEROL","250 mcg + 25 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","D&M PHARMA","ARGENTINA","FRASCO X 120 DOSIS","1","ACTIVO","EE01880"
"7795373001909","GTIN_13","PRODUCTO FARMACEUTICO","SUAVICORT","MOMETASONA","0.1%","CREMA","CREMA","D&M PHARMA","ARGENTINA","TUBO X 20 G","1","ACTIVO","EE03094"
"7795373015951","GTIN_13","PRODUCTO FARMACEUTICO","NEUMOCORT","BUDESONIDA","200 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","MEDSTYLE","ARGENTINA","FRASCO X 200 DOSIS","1","ACTIVO","E16574"
"7795373017795","GTIN_13","PRODUCTO FARMACEUTICO","MODULCASS","IMIQUIMOD","5 g","CREMA","CREMA","D&M PHARMA","ARGENTINA","TUBO X 3 G","2","ACTIVO","EE03095"
"7795373022409","GTIN_13","PRODUCTO FARMACEUTICO","TOBRAMICINA","TOBRAMICINA","300 mg/5 mL","SOLUCION PARA INHALACION","AEROSOL","D&M PHARMA","ARGENTINA","VIAL X 5 ML","56","ACTIVO","EE03044"
"3664898063980","GTIN_13","PRODUCTO FARMACEUTICO","TRIPLIXAM","AMLODIPINO + INDAPAMIDA + PERINDOPRIL ARGININA","10 mg + 1.25 mg + 5 mg","COMPRIMIDO RECUBIERTO","TABLETA","SERVIER","IRLANDA","CAJA COMP","30","ACTIVO","EE07031"
"7753203000027","GTIN_13","PRODUCTO FARMACEUTICO","CIPROGRAM","CIPROFLOXACINO","0.3%","SOLUCION OFTALMICA","COLIRIO","GLOBAL PHARMA","PERÚ","FRASCO X 5 ML","1","ACTIVO","EN02511"
"7800060041547","GTIN_13","PRODUCTO FARMACEUTICO","TRAVOF SP","TRAVOPROST","0.004%","SOLUCION OFTALMICA","COLIRIO","FARMAVAL","CHILE","FRASCO GOTERO X 2.5 ML","1","ACTIVO","EE08409"
"7751439001221","GTIN_13","PRODUCTO FARMACEUTICO","UNASYN","SULTAMICILINA","375 mg","TABLETA RECUBIERTA","TABLETA","PFIZER","ITALIA","CAJA TAB","12","ACTIVO","E22756 , EE08553"
"7757181000543","GTIN_13","PRODUCTO FARMACEUTICO","METRONIDAZOL","METRONIDAZOL","500 mg","TABLETA","TABLETA","INDUQUIMICA","PERÚ","CAJA TAB","100","ACTIVO","EN01652"
"7798011832613","GTIN_13","PRODUCTO FARMACEUTICO","CRESEMBA","ISAVUCONAZOL","100 mg","CAPSULA","CAPSULA","BIOTOSCANA","SUIZA","CAJA CAPS","14","ACTIVO","EE06195"
"8906000020487","GTIN_13","PRODUCTO FARMACEUTICO","CUTENOX","ENOXAPARINA DE SODIO","80 mg/0.8 mL","SOLUCION INYECTABLE","INYECTABLE","NORDIC","INDIA","JERINGA PRELLENADA X 0.8 ML","1","ACTIVO","BE00858 , E19167"
"3583313345190","GTIN_13","PRODUCTO FARMACEUTICO","STIMOL","CITRULINA MALATO","1 g/10 mL","SOLUCION ORAL","LIQUIDO ORAL","AXON PHARMA","FRANCIA","SOBRE X 10 ML","18","ACTIVO","EE03749"
"7503000883480","GTIN_13","PRODUCTO FARMACEUTICO","CHORAGON","GONADOTROFINA CORIONICA","5000 UI","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","BIOPAS","ALEMANIA","VIAL + SOLVENTE","3","ACTIVO","BE01032"
"7795360001721","GTIN_13","PRODUCTO FARMACEUTICO","RIFAMICINA","RIFAMICINA","1%","SOLUCION TOPICA","SOLUCION TOPICA","AGRIPINO","ARGENTINA","FRASCO X 30 ML","1","ACTIVO","EG5507"
"7750304009058","GTIN_13","PRODUCTO FARMACEUTICO","NETAF","DOMPERIDONA","10 mg/mL","SUSPENSION ORAL","LIQUIDO ORAL","FARMINDUSTRIA","PERÚ","FRASCO GOTERO X 20 ML","1","ACTIVO","EN00153"
"7750304964678","GTIN_13","PRODUCTO FARMACEUTICO","RINOMEX","LORATADINA + PSEUDOEFEDRINA","2.5 mg + 30 mg/5 mL","JARABE","LIQUIDO ORAL","FARMINDUSTRIA","PERÚ","FRASCO X 120 ML","1","ACTIVO","EN02748"
"7750936000218","GTIN_13","PRODUCTO FARMACEUTICO","DIETILESTILBESTROL","DIETILESTILBESTROL","1 mg","TABLETA","TABLETA","AC FARMA","PERÚ","CAJA TAB","100","ACTIVO","EN05170"
"7751207001033","GTIN_13","PRODUCTO FARMACEUTICO","VENUX","SILDENAFILO","100 mg","TABLETA RECUBIERTA","TABLETA","MARKOS","PERÚ","CAJA TAB","5","ACTIVO","EN03714"
"7751207001804","GTIN_13","PRODUCTO FARMACEUTICO","YODIL COMPUESTO","BENZOCAINA + ICTAMOL+ IODO + SALICILATO DE METILO","","UNGUENTO","UNGUENTO","MARKOS","PERÚ","POTE X 13 G","12","ACTIVO","EN05136"
"7751495162874","GTIN_13","PRODUCTO FARMACEUTICO","HISALER","CETIRIZINA","10 mg/mL","SOLUCION ORAL","LIQUIDO ORAL","BAGO","CHILE","FRASCO GOTERO X 15 ML","1","ACTIVO","EE03531"
"7752329001147","GTIN_13","PRODUCTO FARMACEUTICO","EMOZAC","FLUOXETINA","20 mg","TABLETA RECUBIERTA","TABLETA","KEYFARM","PERÚ","CAJA TAB","20","ACTIVO","EN00355"
"7759307003803","GTIN_13","PRODUCTO FARMACEUTICO","MACRODANTINA XR","NITROFURANTOINA","100 mg","CAPSULA","CAPSULA","MEDIFARMA","PERÚ","CAJA CAPS","20","ACTIVO","EN02013"
"7754102000859","GTIN_13","PRODUCTO FARMACEUTICO","VECARON","BROMURO DE VECURONIO","4 mg","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","DROPESAC","COREA DEL SUR","VIAL","10","ACTIVO","EE09349"
"718715838374","GTIN_12","DISPOSITIVO MEDICO","GUANTES DE LATEX PARA EXAMEN POLVEADO CRANBERRY","GUANTES PARA EXAMEN","TALLA M","INSUMO MEDICO","DISPOSITIVO MEDICO","PROSEMEDIC","MALASIA","CAJA","100","ACTIVO","DM8546E"
"8904093820625","GTIN_13","PRODUCTO FARMACEUTICO","CYPRESS","CIPROTERONA + ETINILESTRADIOL","2 mg + 0.035 mg","TABLETA RECUBIERTA","TABLETA","AVANX","INDIA","CAJA TAB","21","ACTIVO","EE01163"
"8904102203852","GTIN_13","PRODUCTO FARMACEUTICO","DILAXAN","BISACODILO","5 mg","TABLETA DE LIBERACION RETARDADA","TABLETA","INTIPHARMA","INDIA","CAJA TAB","120","ACTIVO","EE08050"
"8904159622644","GTIN_13","PRODUCTO FARMACEUTICO","DUALMIDA 50","LACOSAMIDA","50 mg","TABLETA RECUBIERTA","TABLETA","MSN LABS","INDIA","CAJA TAB","30","ACTIVO","EE07055"
"8904159622651","GTIN_13","PRODUCTO FARMACEUTICO","DUALMIDA 100","LACOSAMIDA","100 mg","TABLETA RECUBIERTA","TABLETA","MSN LABS","INDIA","CAJA TAB","30","ACTIVO","EE07056"
"3499320002448","GTIN_13","PRODUCTO FARMACEUTICO","TRI-LUMA","FLUOCINOLONA + HIDROQUINONA + TRETINOINA","0.01% + 4% + 0.05%","CREMA","CREMA","QUIMICA SUIZA","ESTADOS UNIDOS","TUBO X 15 G","1","ACTIVO","E15399 , EE08561"
"7321831621923","GTIN_13","PRODUCTO FARMACEUTICO","NEXIUM","ESOMEPRAZOL","40 mg","COMPRIMIDO","TABLETA","ASTRAZENECA","SUECIA","CAJA COMP","14","ACTIVO","EE01228 , EE08371"
